# Erforderlich | Eine eindeutige Content-ID für den Artikel. Verwende nach Möglichkeit die SKU-Nummer des Artikels. Jede Content-ID darf nur einmal in deinem Katalog erscheinen. Um Dynamic Ads schalten zu können; muss diese ID genau der Content-ID des Artikels im Code deines Facebook-Pixels entsprechen. Zeichenbeschränkung: 100.,# Erforderlich | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Erforderlich | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Erforderlich | The current availability of the item. | Unterstützte Werte: in stock; out of stock,# Erforderlich | The current condition of the item. | Unterstützte Werte: new; used,# Erforderlich | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Erforderlich | Die URL zur jeweiligen Produktseite; auf der dieser Artikel gekauft werden kann.,# Erforderlich | Die URL des Hauptbildes für deinen Artikel. Das Bild muss in einem unterstützten Format (JPG/GIF/PNG) vorliegen und mindestens 500 x 500 Pixel groß sein.,# Erforderlich | Der Markenname des Artikels. Zeichenbeschränkung: 100.,# Optional | Die Google-Produktkategorie des Artikels. Erfahre mehr über Produktkategorien: https://www.facebook.com/business/help/526764014610932.,# Optional | Die Facebook-Produktkategorie des Artikels. Erfahre mehr über Produktkategorien: https://www.facebook.com/business/help/526764014610932.,# Optional | Die Stückzahl dieses Artikels; die du auf Facebook und Instagram mit Checkout verkaufen musst. Damit Interessenten den Artikel kaufen können; muss diese Zahl höher oder 1 sein,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | Der Angebotszeitraum. Beinhaltet Datum; Uhrzeit und Zeitzone für den Start und das Ende deiner Aktion. Ist dieses Feld leer; bleiben Artikel mit sale_price so lange im Angebot; bist du den Aktionspreis entfernst. Verwende folgendes Format: JJJJ-MM-TTT23:59+00:00/JJJJ-MM-TTT23:59+00:00. Gib das Startdatum so an: JJJJ-MM-TT. Gib dann ein „T“ ein und die Startzeit im 24-Stunden-Format (00:00 bis 23:59); gefolgt von der UTC-Zeitzone (-12:00 bis +14:00). Dann gibst du „/“ ein und verwendest das gleiche Format erneut für Enddatum und -zeit. Im nachfolgenden Beispiel wird die Zeitzone PST (-08:00) verwendet.,# Optional | Verwende dieses Feld; um Varianten desselben Artikels zu erstellen. Verwende für alle Varianten innerhalb einer Gruppe die gleiche Gruppen-ID. Hier erfährst du mehr über Varianten: https://www.facebook.com/business/help/2256580051262113. Zeichenbeschränkung: 100.,# Optional | Das Geschlecht der Personen; auf die der Artikel ausgerichtet ist. | Unterstützte Werte: female; male; unisex,# Optional | Die Farbe des Artikels. Beschreibe die Farbe mit mindestens einem Wort. Verwende keinen Hexadezimalcode. Zeichenbeschränkung: 200.,# Optional | Die Größe des Artikels; beschrieben als Wort; Abkürzung oder Nummer. Zum Beispiel: Small; XL; 12. Zeichenbeschränkung: 200.,# Optional | Das Alter der Personen; auf die der Artikel ausgerichtet ist. | Unterstützte Werte: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | Das Material; aus dem der Artikel besteht. Beispiel: Baumwolle; Jeansstoff oder Leder. Zeichenbeschränkung: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,# Optional | Versanddetails für den Artikel. Verwende die Formatierung Land:Region:Versandoption:Preis. Gib den Preis mit dem dreistelligen Währungscode nach ISO 4217 an. Gib den Preis als „0.0“ an; um in deinen Anzeigen das Overlay für kostenlosen Versand zu verwenden. Mit einem Strichpunkt „;“ oder Komma „;“ kannst du verschiedene Versanddetails für verschiedene Regionen oder Länder trennen. Nur Personen in der jeweiligen Region oder dem jeweiligen Land können die dort geltenden Versanddetails anzeigen. Du kannst die Region weglassen; wenn die Versanddetails für ein ganzes Land gelten (zweifache Doppelpunkte „::“ nicht löschen).,# Optional | Das Versandgewicht des Artikels. Gib die Gewichtseinheit an (lb/oz/g/kg).,# Optional | Die Global Trade Item Number (GTIN) des Artikels. Angabe wird zur Klassifizierung des Artikels empfohlen. Wird möglicherweise im Barcode; auf der Verpackung oder auf dem Bucheinband angegeben. Gib die GTIN nur an; wenn du sicher bist; dass sie korrekt ist. Zu den unterschiedlichen GTIN-Arten gehören UPC (12 Ziffern); EAN (13 Ziffern); JAN (8 oder 13 Ziffern); ISBN (13 Ziffern) oder ITF-14 (14 Ziffern),# Optional | URLs und Tags für Videos zum Einbinden in deine Werbeanzeigen oder in Shops. Es werden bis zu 20 verschiedene Videos unterstützt. Es muss sich jeweils um direkte Links zum Download der Videodatei handeln; nicht zu einer Videoplattform wie YouTube. Tags sind optional und sollten den Inhalt des Videos beschreiben. Weitere Informationen zu Videofeld-Vorgaben findest du unter: https://www.facebook.com/business/help/120325381656392,# Optional | URLs und Tags für Videos zum Einbinden in deine Werbeanzeigen oder in Shops. Es werden bis zu 20 verschiedene Videos unterstützt. Es muss sich jeweils um direkte Links zum Download der Videodatei handeln; nicht zu einer Videoplattform wie YouTube. Tags sind optional und sollten den Inhalt des Videos beschreiben. Weitere Informationen zu Videofeld-Vorgaben findest du unter: https://www.facebook.com/business/help/120325381656392,# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Beschreibe den Modestil des Artikels.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,gtin,video[0].url,video[0].tag[0],product_tags[0],product_tags[1],style[0]
1,EDUCATION cap,A vibrant blue crewneck T-shirt for all shapes and sizes. Made from 100% cotton.,in stock,new,"35,00 EUR",https://r2s.bigcartel.com/product/education-cap,https://assets.bigcartel.com/product_images/fec0138b-68f0-4577-b39a-86744505f31a/education-cap.gif?auto=format&fit=max&w=2000,Facebook,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,20,"35,00 EUR",2020-04-30T09:30-08:00/2020-05-30T23:59-08:00,,unisex,black,Unisize,adult,cottom,,5 EUR - DHL,10 kg,,,,swag_cap,cap,streetstyle
2,EDUCATION cap,A vibrant blue crewneck T-shirt for all shapes and sizes. Made from 100% cotton.,in stock,new,"35,00 EUR",https://r2s.bigcartel.com/product/education-cap,https://assets.bigcartel.com/product_images/fec0138b-68f0-4577-b39a-86744505f31a/education-cap.gif?auto=format&fit=max&w=2000,Facebook,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,20,"35,00 EUR",2020-04-30T09:30-08:00/2020-05-30T23:59-08:00,,unisex,black,Unisize,adult,cottom,,5 EUR - DHL,10 kg,,,,swag_cap,cap,streetstyle
3,EDUCATION cap,A vibrant blue crewneck T-shirt for all shapes and sizes. Made from 100% cotton.,in stock,new,"35,00 EUR",https://r2s.bigcartel.com/product/education-cap,https://assets.bigcartel.com/product_images/fec0138b-68f0-4577-b39a-86744505f31a/education-cap.gif?auto=format&fit=max&w=2000,Facebook,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,20,"35,00 EUR",2020-04-30T09:30-08:00/2020-05-30T23:59-08:00,,unisex,black,Unisize,adult,cottom,,5 EUR - DHL,10 kg,,,,swag_cap,cap,streetstyle
4,EDUCATION cap,A vibrant blue crewneck T-shirt for all shapes and sizes. Made from 100% cotton.,in stock,new,"35,00 EUR",https://r2s.bigcartel.com/product/education-cap,https://assets.bigcartel.com/product_images/fec0138b-68f0-4577-b39a-86744505f31a/education-cap.gif?auto=format&fit=max&w=2000,Facebook,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,20,"35,00 EUR",2020-04-30T09:30-08:00/2020-05-30T23:59-08:00,,unisex,black,Unisize,adult,cottom,,5 EUR - DHL,10 kg,,,,swag_cap,cap,streetstyle
5,EDUCATION cap,A vibrant blue crewneck T-shirt for all shapes and sizes. Made from 100% cotton.,in stock,new,"35,00 EUR",https://r2s.bigcartel.com/product/education-cap,https://assets.bigcartel.com/product_images/fec0138b-68f0-4577-b39a-86744505f31a/education-cap.gif?auto=format&fit=max&w=2000,Facebook,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,20,"35,00 EUR",2020-04-30T09:30-08:00/2020-05-30T23:59-08:00,,unisex,black,Unisize,adult,cottom,,5 EUR - DHL,10 kg,,,,swag_cap,cap,streetstyle
